10,13,64
0,-4,2.65,-4,-1.52,8,0,2.5,-16,4,-2.5,4,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-4,2.65,-4,-1.52,8,0,2.5,-16,4,-2.5,4,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,-1,38,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,40,-1,41,-1,42,-1,-1,-1,-1
-1,-1,47,-1,47,-1,-1,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,-1,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1
-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1
47,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,33,-1,-1,-1
-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1
-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1
-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-4,2.65,-4,-1.52,8,0,2.5,-16,4,-2.5,4,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,40,-1,41,-1,42,-1,-1,-1
-1,-1,47,-1,47,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1
37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1
-1,-1,-1,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,31,-1,-1,-1
-1,34,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1
-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-4,2.65,-4,-1.52,8,0,2.5,-16,4,-2.5,4,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,40,-1,41,-1,42,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1
-1,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,33,-1,-1
-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,34,-1,-1,-1
-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-4,2.65,-4,-1.52,8,0,2.5,-16,4,-2.5,4,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,41,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,-1,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,35,-1,36,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,35,-1,36,-1,-1,-1,-1,35,-1,36,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,33,-1,-1
-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,31,-1,-1,-1
-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1
32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-4,2.65,-4,-1.52,8,0,2.5,-16,4,-2.5,4,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,-1,38,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,40,-1,41,-1,42,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,37,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,40,-1,41,-1,42,-1,-1,-1,-1
-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,47,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1,44,-1,44,-1,-1,-1,-1
-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,38,-1,38,-1,38,-1,39,-1,-1,-1
-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1,-1,-1,37,-1,38,-1,39,-1,-1,-1
47,-1,47,-1,47,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,47,-1,47,-1,47,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1,44,-1,44,-1,44,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,36,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1
